,Tweets,CleanTweets,Polarity,Subjectivity,Segmentation
2808,A pele do ronaldo nunca foi tão bo tamanha felicidade https://t.co/PllNBr6OTC,A pele ronaldo nunca foi tão bo tamanha felicidade https://t.co/PllNBr6OTC,0.0,0.0,neutral
2809,@Niklas_Wilson_ Sommer&gt;Ronaldo,_Wilson_ Sommer&gt;Ronaldo,0.0,0.0,neutral
2810,a maria a dizer que eu podia já ter mamado o Cristiano Ronaldo na boca ahaha,maria dizer que eu podia já ter mamado Cristiano Ronaldo na boca ahaha,0.0,0.0,neutral
2811,"As much as I want Neymar or Ronaldo to Chelsea, I know they're not signing ❌️❌️❌️

Too late in the transfer window.","As much I want Neymar Ronaldo Chelsea, I know they're signing ❌️❌️❌️ Too late transfer window.",-0.04999999999999999,0.4,negative
2812,"If Ronaldo is that much of great player for you then why don't you sign him this summer
Ronaldo and Man United both are argeed with lower wages and loan so where are you now 
Such a joker u r Carlo and real Madrid 😂 https://t.co/tB1zkHGZnj",If Ronaldo much great player sign summer Ronaldo Man United argeed lower wages loan Such joker u r Carlo real Madrid 😂 https://t.co/tB1zkHGZnj,0.3333333333333333,0.5166666666666667,positive
2813,%70 yaptı lan ronaldo son günün bugün https://t.co/jXazAt17au,%70 yaptı lan ronaldo son günün bugün https://t.co/jXazAt17au,0.0,0.0,neutral
2814,@Carlosh39837994 @TazawaYudi @BrunoRicardoCap @CR7Brasil Tas a perguntar qual a minha fonte??kkk pergunta a qualquer fã do United o Toney já é nosso alvo a tempos aliás o Ralf já queria substituir o Ronaldo pelo Sesko e ainda a pouco tempo tavamos atrás do Arnautovic e outra no mercado só se faz propostas quando o clube define um preço,Tas perguntar qual minha fonte??kkk pergunta qualquer fã United Toney já é nosso alvo tempos aliás Ralf já queria substituir Ronaldo pelo Sesko e ainda pouco tempo tavamos atrás Arnautovic e outra mercado só se faz propostas quando clube define um preço,0.0,0.0,neutral
2815,@demarkegaming Ronaldo 92 olmalı DERHAL!!,Ronaldo 92 olmalı DERHAL!!,0.0,0.0,neutral
2816,@jeonsobvious Cristiano Ronaldo for best kpop,Cristiano Ronaldo best kpop,1.0,0.3,positive
2817,@Castro1021 Ronaldo slower,Ronaldo slower,0.0,0.0,neutral
2818,"@tinojunior Vendo a reportagem do assassinato do Agente Penal, infelizmente, constatei que foi o meu amigo Ronaldo que foi pego na trairagem","Vendo reportagem assassinato Agente Penal, infelizmente, constatei que foi meu amigo Ronaldo que foi pego na trairagem",0.0,0.0,neutral
2819,@antoniosotop @MUnitedEs Tranquilo CR7 no se va ir el tridente sera Sancho-Ronaldo-Antony,Tranquilo CR7 se va ir el tridente sera Sancho-Ronaldo-Antony,0.0,0.0,neutral
2820,"""Qual quê? Eu é que sou o Ronaldo das Finanças!"" https://t.co/ZnhS5P472J","""Qual quê? Eu é que sou Ronaldo das Finanças!"" https://t.co/ZnhS5P472J",0.0,0.0,neutral
2821,"@CitiSportsGHA @ChristopherNim8 Coach always finds a way to put smiles on our faces. 

His submissions are soo clear with vivid guestures even on radio, his ""Ga"" accent and his ""Rabbiric"" prayers sustains our interest in #sportspanorama. With this video, I can only smile for Ronaldo.","Coach always finds way put smiles faces. His submissions soo clear vivid guestures even radio, ""Ga"" accent ""Rabbiric"" prayers sustains interest . With video, I smile Ronaldo.",0.17500000000000002,0.41111111111111115,positive
2822,"@XclusiveRonaldo IF PSG had Ronaldo last Season , They would have Won D champions League , Messi can’t Perform out of his comfort Zone this just the Fact , He’s Deadwood in PSG , We always tell Messi Fans to let Messi come play inPremier league he went to farmers he still flop Shame on dem","IF PSG Ronaldo last Season , They would Won D champions League , Messi can’t Perform comfort Zone Fact , He’s Deadwood PSG , We always tell Messi Fans let Messi come play inPremier league went farmers still flop Shame dem",0.0,0.06666666666666667,neutral
2823,"@nocontextfooty Context:""u never gonna see Ronaldo in the starting XI""","Context:""u never gonna see Ronaldo starting XI""",0.0,0.1,neutral
2824,@Cr7stianismo_ @Cristiano (Pen) 💀,_ (Pen) 💀,0.0,0.0,neutral
2825,When Ronaldo takes a free kick: https://t.co/6EJW9WbqU8,When Ronaldo takes free kick: https://t.co/6EJW9WbqU8,0.4,0.8,positive
2826,"@ronaldo_mb_dhf Pedda erupu la unnave 🤣🤣 adi multiplex kabatti maku almost library tho samanam anduke akkadiki books tiskellam
Oka kannu tho books chaduvkuntu inko kannu tho movie chesam anduke celebrations cheyale",_mb_dhf Pedda erupu la unnave 🤣🤣 adi multiplex kabatti maku almost library tho samanam anduke akkadiki books tiskellam Oka kannu tho books chaduvkuntu inko kannu tho movie chesam anduke celebrations cheyale,0.0,0.0,neutral
2827,Ronaldo's left foot was also good damn.. https://t.co/5AfpjFYfmT,Ronaldo's left foot also good damn.. https://t.co/5AfpjFYfmT,0.35,0.30000000000000004,positive
2828,@ronaldo_mb_dhf Anwar ekkuva cheatunnadu okk reply ivvu anna,_mb_dhf Anwar ekkuva cheatunnadu okk reply ivvu anna,0.0,0.0,neutral
2829,Jorge Mendes has approached Napoli about signing Cristiano Ronaldo from Manchester United https://t.co/KZB9B03zAM,Jorge Mendes approached Napoli signing Cristiano Ronaldo Manchester United https://t.co/KZB9B03zAM,0.0,0.0,neutral
2830,@BO_0geyman @demarkegaming Pessim 6 gol 91 Ronaldo 24 golle 90 götün yanmış cayır cayır https://t.co/AtV3pUpSGI,_0geyman Pessim 6 gol 91 Ronaldo 24 golle 90 götün yanmış cayır cayır https://t.co/AtV3pUpSGI,0.0,0.0,neutral
2831,@Fandom_ID Alert for @Cristiano 😅,_ID Alert 😅,0.0,0.0,neutral
2832,@lauriewhitwell oh well.. guess we're stuck with pouting Ronaldo on bench for the whole season...,oh well.. guess we're stuck pouting Ronaldo bench whole season...,0.2,0.4,positive
2833,"""Cristiano Ronaldo accepterar inte att bli bänkad""
https://t.co/CSh32jrOP5 https://t.co/J7oUHqfvaI","""Cristiano Ronaldo accepterar inte att bli bänkad"" https://t.co/CSh32jrOP5 https://t.co/J7oUHqfvaI",0.0,0.0,neutral
2834,@Cristiano I am worried about your state of mind. I ve become a burden to ur self n d profession...,I worried state mind. I become burden ur self n profession...,0.0,0.0,neutral
2835,@ronaldo_mb_dhf Repu chala areas lo testing chesthunnaru anta,_mb_dhf Repu chala areas lo testing chesthunnaru anta,0.0,0.0,neutral
2836,@RDX6996 @arunkalyan5 @ronaldo_mb_dhf Mari samajavaragamana Kalavathi okala unnaya Enti Mundhu paina unna tweet choodu bro insecurity ani pedda pedda Dialogues esadu edhi correct aa telusuko Bro 🤭,_mb_dhf Mari samajavaragamana Kalavathi okala unnaya Enti Mundhu paina unna tweet choodu bro insecurity ani pedda pedda Dialogues esadu edhi correct aa telusuko Bro 🤭,0.0,0.0,neutral
2837,"Attack so sh*t, all the POTM nominees are defenders. Tells you everything about what this attack is without Ronaldo https://t.co/tDh8I1GOMy","Attack sh*t, POTM nominees defenders. Tells everything attack without Ronaldo https://t.co/tDh8I1GOMy",0.0,0.0,neutral
2838,"SOLER AU PSG - ON LE SAIT TOUS :
Étape 1 : Carlos Soler, recrue incroyable. Quelle bonne pioche de la part de Campos. Vraie intelligence de notre nouveau tacticien. VAMOS !
Étape2 : première passe ratée ; mais quel nullard ce Charles Solex ; Campos démission. On voulait Ronaldo. https://t.co/xwWbtItPiQ","SOLER AU PSG - ON LE SAIT TOUS : Étape 1 : Carlos Soler, recrue incroyable. Quelle bonne pioche de la part de Campos. Vraie intelligence de notre nouveau tacticien. VAMOS ! Étape2 : première passe ratée ; mais quel nullard ce Charles Solex ; Campos démission. On voulait Ronaldo. https://t.co/xwWbtItPiQ",0.0,0.0,neutral
2839,"@CristianoXtra_ now ronaldo is saving man united by getting benched, goat for a reason. 🐐","_ ronaldo saving man united getting benched, goat reason. 🐐",0.0,0.0,neutral
2840,"Nikiona the word Ronaldo nakumbuka how I found myself in a relationship using that word na siku moja I was gasping for air nikilala juu ya kuwachwa, never again","Nikiona word Ronaldo nakumbuka I found relationship using word na siku moja I gasping air nikilala juu ya kuwachwa, never",0.0,0.0,neutral
2841,Ora anche il Pd ha qualche speranza di prendere voti #CristianoRonaldo #Ronaldo #Napoli #SSCNapoli #30agosto #pd #ElezioniPolitiche22 https://t.co/yOVRIUkTnr,Ora anche il Pd ha qualche speranza di prendere voti ://t.co/yOVRIUkTnr,0.0,0.0,neutral
2842,The next ronaldo #footballer #cat 💙💙💙💙💙💙💙💙#bsh #britishshorthair https://t.co/PDcr5cDdJL,The next ronaldo 💙💙💙💙💙💙💙💙://t.co/PDcr5cDdJL,0.0,0.0,neutral
2843,"Y si, hoy por hoy no es menos que Cristiano Ronaldo https://t.co/y2TSrhApNH https://t.co/RAz6dj31yK","Y si, hoy por hoy es menos que Cristiano Ronaldo https://t.co/y2TSrhApNH https://t.co/RAz6dj31yK",0.0,0.0,neutral
2844,"@essyokenyuri It's becoming messy and Ronaldo for Assmio hehe,,the four commissioners being the main casualties, #JusticeIsComing","It's becoming messy Ronaldo Assmio hehe,,the four commissioners main casualties,",0.13888888888888887,0.5277777777777778,positive
2845,"@victorosimhen9 Man united won't give you that greatness, don't fall for them. Look at what they turned Ronaldo to.","Man united give greatness, fall them. Look turned Ronaldo to.",0.0,0.0,neutral
2846,"Ronaldo bizarre mais Messi et Neymar en 10, ça va très bien faire le taff https://t.co/Tzf9P1L6EL","Ronaldo bizarre mais Messi et Neymar en 10, ça va très bien faire le taff https://t.co/Tzf9P1L6EL",0.4,0.6,positive
2847,@hugodgsousa @Cristiano @Sporting_CP Mas acho que o Cristiano vem de empréstimo,_CP Mas acho que Cristiano vem de empréstimo,0.0,0.0,neutral
2848,"@HardManUtdVids @UTDTrey the twitter generation will never know how good this ronaldo was
man those 2007-08 days",twitter generation never know good ronaldo man 2007-08 days,0.7,0.6000000000000001,positive
2849,@ElBicho_502 @Cristiano Sigue calentando banco mientras se ofrece a toda europa como puta barata el acabado Penaldo?,_502 Sigue calentando banco mientras se ofrece toda europa como puta barata el acabado Penaldo?,0.0,0.0,neutral
2850,"cristiano ronaldo ni es madridista, ni tiene un cuñado youtuber ni es un puto cojo de mierda","cristiano ronaldo ni es madridista, ni tiene un cuñado youtuber ni es un puto cojo de mierda",0.0,0.0,neutral
2851,"🇵🇹⚽️ Cristiano Ronaldo volvió a ignorar a una periodista: “No me hizo mucha gracia”

https://t.co/Rh1XRbEiZT",🇵🇹⚽️ Cristiano Ronaldo volvió ignorar una periodista: “No hizo mucha gracia” https://t.co/Rh1XRbEiZT,0.0,0.0,neutral
2852,"@jonnybossco @nocontextfooty But you said that Owen is better than Neymar for having a balon d’or, following your logic, how will someone in the future think that Cristiano Ronaldo was better with less?","But said Owen better Neymar balon d’or, following logic, someone future think Cristiano Ronaldo better less?",0.16666666666666669,0.25833333333333336,positive
2853,@200iqpleyz @OfficialFPL Sell Ronaldo for a cheaper forward (mitrovic) sell bruno for salah if u can.,Sell Ronaldo cheaper forward (mitrovic) sell bruno salah u can.,0.0,0.0,neutral
2854,"a mi hermano y a mi nos salió cristiano ronaldo en el virtual al mismo tiempo, es la conexión mística de hermanos pelotudos","mi hermano mi nos salió cristiano ronaldo en el virtual al mismo tiempo, es la conexión mística de hermanos pelotudos",0.0,0.0,neutral
2855,Só me venho o Cristiano Ronaldo de relevante de figurinha...,Só venho Cristiano Ronaldo de relevante de figurinha...,0.0,0.0,neutral
2856,@VINAYCR7_ @Cristiano factos 👍🏿,_ factos 👍🏿,0.0,0.0,neutral
2857,@Cristiano https://t.co/lYY8Wr43Qn,https://t.co/lYY8Wr43Qn,0.0,0.0,neutral
2858,@unrulyking00 Kwasia na way team Ronaldo start plus kwasia kasa nkoaa,Kwasia na way team Ronaldo start plus kwasia kasa nkoaa,0.0,0.0,neutral
2859,"Messi et Ronaldo 81 de vitesse sur le nouveau FIFA, c’est la fin… https://t.co/A1C44WV1Gz","Messi et Ronaldo 81 de vitesse sur le nouveau FIFA, c’est la fin… https://t.co/A1C44WV1Gz",0.0,0.0,neutral
2860,@Cristiano come to @ChelseaFC asap please. thanks.,come asap please. thanks.,0.2,0.2,positive
2861,Last Chance to get the WAYC Airdrop @eBcVYPeykqRS2oa @ETHallday2022 @Krystal_A31 @abdalga47415821 @SabirBh35220679 @antisyanksiti @TARUN155 @RyRoTaco @eggy_lot @donmanull @ronaldo_9_ohu @Nanoneatatatah1 @0xNyles @TKrekshi @NathanPelegrine @Elizabeth_G42 https://t.co/LCsUPkhe17,Last Chance get WAYC Airdrop _A31 _lot _9_ohu _G42 https://t.co/LCsUPkhe17,0.0,0.06666666666666667,neutral
2862,@deportescopeva La gran estafa al club y a Ronaldo.,La gran estafa al club Ronaldo.,0.0,0.0,neutral
2863,"Ma come ha fatto Ronaldo a rifiutare il Napoli se è stato Mendes a proporlo al Napoli? Cioè Ronaldo non sapeva Mendes a chi lo stava proponendo?

Ma vi leggete giornalai?",Ma come ha fatto Ronaldo rifiutare il Napoli se è stato Mendes proporlo al Napoli? Cioè Ronaldo non sapeva Mendes chi lo stava proponendo? Ma vi leggete giornalai?,0.0,0.0,neutral
2864,@neosvy We do create 2-3 chances every game man and ronaldo buries every single chance. Good enough for me man - exactly what we need,We create 2-3 chances every game man ronaldo buries every single chance. Good enough man - exactly need,0.09571428571428571,0.3928571428571429,positive
2865,"@zenitfr it was pretty close imo, from jan to may Ronaldo edged but the rest of it Messi was better","pretty close imo, jan may Ronaldo edged rest Messi better",0.375,0.75,positive
2866,@FrankKhalidUK We need Ronaldo please 🙏,We need Ronaldo please 🙏,0.0,0.0,neutral
2867,"@t0_4ss @_common_W_ @_carles_puyol @wonderflooo Bro Ronaldo has the most uefa awards, try talking about la liga or something","_4ss @_common_W_ @_carles_puyol Bro Ronaldo uefa awards, try talking la liga something",0.0,0.0,neutral
2868,ELE É TEAM RONALDO SIIIIIUU https://t.co/k3jtBiM1mv,ELE É TEAM RONALDO SIIIIIUU https://t.co/k3jtBiM1mv,0.0,0.0,neutral
2869,@CRonaldoV2 @Cristiano Uno de los mas sobrevalorados de la historia. Hasta es duda en un Top 10.,Uno de los mas sobrevalorados de la historia. Hasta es duda en un Top 10.,0.5,0.5,positive
2870,@USTHAAD_PK_CULT @ronaldo_mb_dhf Puking maw,_PK_CULT _mb_dhf Puking maw,0.0,0.0,neutral
2871,@FabrizioRomano Cristiano Ronaldo news?,Cristiano Ronaldo news?,0.0,0.0,neutral
2872,"@blackrodblue @Everton It’s shocking mate what I’ve seen already, 2 days ago and we have @talkSPORT still rattled by it with there Z listers like Shay Given giving there shit opinions on something we don’t care when Messi or ronaldo does it lol walking hypocrites they are","It’s shocking mate I’ve seen already, 2 days ago still rattled Z listers like Shay Given giving shit opinions something don’t care Messi ronaldo lol walking hypocrites",-0.1333333333333333,0.8333333333333334,negative
2873,@ErmiasNigussie4 @utdreport @_AdrianSnchz @carpetasFCB Have Ronaldo run back and piggy back malacia around during set pieces,@_AdrianSnchz Have Ronaldo run back piggy back malacia around set pieces,0.0,0.0,neutral
2874,"Congratulations!!!
According to this Christiano Ronaldo and Lionel Messi are even great musicians 🫶🫶👏👏👏
Patiently waiting for Ronaldo oppar to drop his new album🫶🥹 https://t.co/N2LphPyGAx",Congratulations!!! According Christiano Ronaldo Lionel Messi even great musicians 🫶🫶👏👏👏 Patiently waiting Ronaldo oppar drop new album🫶🥹 https://t.co/N2LphPyGAx,0.4681818181818182,0.6022727272727273,positive
2875,@NeiKoohh NEYMAR 89 ?!! MESSI PLUS DE NOTE QUE RONALDO ??!!! PARDON ?!!!!,NEYMAR 89 ?!! MESSI PLUS DE NOTE QUE RONALDO ??!!! PARDON ?!!!!,0.0,0.0,neutral
2876,#HayQueHablarDe que me salga Cristiano Ronaldo en el panini que me voy a ganar  #MeGustanLasMonasW .,.,0.0,0.0,neutral
2877,"@adrianodev_ @dondadda8732 @Gustavaow @MadnessFc4 @ManUtd @antony00 Why do ppl do this ? In his team he was a 17 years old dude, most ppl at that age aren't complete players, even Cristiano Ronaldo wasn't a great finisher at 17.","_ Why ppl ? In team 17 years old dude, ppl age complete players, even Cristiano Ronaldo great finisher 17.",0.3333333333333333,0.45,positive
2878,@FrankKhalidUK #Ronaldo,,0.0,0.0,neutral
2879,@Apnars1 @felix_szn Tbf they’ve been brainwashed to like ole and the english players and what they stand for and hate successful people with standards like ronaldo and mourinho so you cant blame them,_szn Tbf they’ve brainwashed like ole english players stand hate successful people standards like ronaldo mourinho cant blame,-0.01666666666666668,0.6166666666666667,negative
2880,"@40fareed Ronaldo made the Spanish league look like kids play. RVN, and I could go on and on","Ronaldo made Spanish league look like kids play. RVN, I could go",0.0,0.0,neutral
2881,@arunkalyan5 @ronaldo_mb_dhf Arey erriPuKa just ippude chusa 77shows lo 50 shows kuda full avvaledhu😂😂mee fake bathukulo uchcha💦💦,_mb_dhf Arey erriPuKa ippude chusa 77shows lo 50 shows kuda full avvaledhu😂😂mee fake bathukulo uchcha💦💦,-0.07500000000000001,0.775,negative
2882,@FabrizioRomano Any truth around Ronaldo to napoli and osimhen to united ?,Any truth around Ronaldo napoli osimhen united ?,0.0,0.0,neutral
2883,"BREAKING NEWS 
CRISTANO RONALDO TO ARSENAL 
FEE:20m
The 36 year old almost signed back when he was a 17 during the 2003/04 season https://t.co/0NUjtQhZ1I",BREAKING NEWS CRISTANO RONALDO TO ARSENAL FEE:20m The 36 year old almost signed back 17 2003/04 season https://t.co/0NUjtQhZ1I,0.05,0.1,positive
2884,@eltiopambolero @ManuelGrV @Cristiano Entonces el es la debilidad del equipo?,Entonces el es la debilidad del equipo?,0.0,0.0,neutral
2885,"""Antony is one of the best signings United have made since Ronaldo first time around!""

🙌 @GraemeBailey rates Antony HIGHLY.

Watch or Listen right now 👇 #mufc

https://t.co/WM1DAuR2jM","""Antony one best signings United made since Ronaldo first time around!"" 🙌 rates Antony HIGHLY. Watch Listen right 👇 ://t.co/WM1DAuR2jM",0.43955357142857143,0.42726190476190473,positive
2886,"@donlexis1992 @LunihanV1 @richarlison97 @CFC_Iann @talkSPORT @pennant83 Ego of Ronaldo, Ability of Darwin Nuñez.., fixed that for you","_Iann Ego Ronaldo, Ability Darwin Nuñez.., fixed",0.1,0.2,positive
2887,"@ChrisSilveste14 @lauriewhitwell All we needed is gakpo for the left. Let Ronaldo go, bring in a stop gap like a raul de tomas.","All needed gakpo left. Let Ronaldo go, bring stop gap like raul de tomas.",0.0,0.0,neutral
2888,@Cr7stianismo_ @Cristiano Esta es una de las cuantos partidos que demuestra las razones del porqué es mundialmente conocido como Penaldo,_ Esta es una de las cuantos partidos que demuestra las razones del porqué es mundialmente conocido como Penaldo,0.0,0.0,neutral
2889,"قميص منتخب #البرتغال لمونديال 2022 وفقاً لمعظم التسريبات 🇵🇹👀
@Cristiano 🔥🇱🇾🙏❤🤟🤞 https://t.co/xRmpUyytPn",قميص منتخب #البرتغال لمونديال 2022 وفقاً لمعظم التسريبات 🇵🇹👀 🔥🇱🇾🙏❤🤟🤞 https://t.co/xRmpUyytPn,0.0,0.0,neutral
2890,@roi1212officiel @PaulKagame @Cristiano @AyaNakamuraa @GIMS @Dadju @ibaoneofficiel @TM1TV223 @Orange_Mali @3gerardpique Salut papa,_Mali Salut papa,0.0,0.0,neutral
2891,@BashirAsuku @FrankKhalidUK @paulpogba @Cristiano Messi fans are trying do hard to ruin Ronaldo's reputation 😭 😂,Messi fans trying hard ruin Ronaldo's reputation 😭 😂,-0.2916666666666667,0.5416666666666666,negative
2892,@hishamharim @Leonardostn22 @Cr7stianismo_ @Cristiano Aquí en semis también se enfrentaron. https://t.co/jrjgayBCr6,_ Aquí en semis también se enfrentaron. https://t.co/jrjgayBCr6,0.0,0.0,neutral
2893,@I_M_Sekhar @ronaldo_mb_dhf Adhe mabbus logic mabbu na moddalu,_M_Sekhar _mb_dhf Adhe mabbus logic mabbu na moddalu,0.0,0.0,neutral
2894,"@CR7prime__ If Ronaldo is that much great for you,then why don't you sign him he is knocking on every club right now 
For you he is Goat so buy him or loan him 😂
What a joker u r Carlo and real Madrid","__ If Ronaldo much great you,then sign knocking every club right For Goat buy loan 😂 What joker u r Carlo real Madrid",0.4285714285714286,0.5285714285714286,positive
2895,Ronaldo's career went downhill after this. https://t.co/MPMg99kygP,Ronaldo's career went downhill this. https://t.co/MPMg99kygP,0.0,0.0,neutral
2896,"Spot on 

Sancho Ronaldo Antony 

Sancho Martial Antony 

These are the only competent front 3 combinations at @ManUtd https://t.co/Nd0hawJBcV",Spot Sancho Ronaldo Antony Sancho Martial Antony These competent front 3 combinations https://t.co/Nd0hawJBcV,0.25,0.3333333333333333,positive
2897,@noedztuni have they? 😭 sancho varane shaw Ronaldo yeah screwed them over man big time,they? 😭 sancho varane shaw Ronaldo yeah screwed man big time,0.0,0.1,neutral
2898,"Ronaldo working on his pace after losing to Mohammed Salisu in a foot race 🤭

 #JoySports
 https://t.co/nTe2ffExB2",Ronaldo working pace losing Mohammed Salisu foot race 🤭 ://t.co/nTe2ffExB2,0.0,0.0,neutral
2899,"New Coshcast! 

.@DonYayaaa joins us for all the latest in blackmail, muggings &amp; transfers from Paqueta to Grabban and Isak to Lodi.  

Also assessed: Moyes' communication skills, how much Ronaldo would hate Napoli &amp; whether ETH is a double agent. Hop on:

https://t.co/R2ufuXfLis https://t.co/ytI1zxSBYO","New Coshcast! . joins us latest blackmail, muggings &amp; transfers Paqueta Grabban Isak Lodi. Also assessed: Moyes' communication skills, much Ronaldo would hate Napoli &amp; whether ETH double agent. Hop on: https://t.co/R2ufuXfLis https://t.co/ytI1zxSBYO",0.014090909090909065,0.4909090909090909,positive
2900,@FutboIKJ @zenitfr Ronaldo scored 13 and Messi 10 lol are you tapped,Ronaldo scored 13 Messi 10 lol tapped,0.8,0.7,positive
2901,"@thedefiedge You've already included the right answer in Ronaldo, so I don't think it's a problem 😤👌","You've already included right answer Ronaldo, I think problem 😤👌",0.2857142857142857,0.5357142857142857,positive
2902,"Stiven Plaza odchodzi z Realu Valladolid i zostanie zawodnikiem New York Red Bull. 

Kompletnie nietrafiony transfer autorstwa Ronaldo. Grał w rezerwach oraz na wypożyczeniu w Trabzonsporze i Independentie del Valle.

#LaZabawa https://t.co/uH3fhBb6hr",Stiven Plaza odchodzi z Realu Valladolid zostanie zawodnikiem New York Red Bull. Kompletnie nietrafiony transfer autorstwa Ronaldo. Grał w rezerwach oraz na wypożyczeniu w Trabzonsporze Independentie del Valle. ://t.co/uH3fhBb6hr,0.06818181818181818,0.22727272727272727,positive
2903,Baga feel ayyadu bro vidu @ronaldo_mb_dhf https://t.co/IsiWnkQRt9,Baga feel ayyadu bro vidu _mb_dhf https://t.co/IsiWnkQRt9,0.0,0.0,neutral
2904,@micktotti @mthomas44230 Que Ronaldo a donné son numéro de téléphone à Laurent blanc,Que Ronaldo donné son numéro de téléphone à Laurent blanc,0.0,0.0,neutral
2905,"@HardManUtdVids @UTDTrey made me fall in love with football 

RONALDO THE GOAT",made fall love football RONALDO THE GOAT,0.5,0.6,positive
2906,"Somos testigos de la campaña negativa en contra de Cristiano Ronaldo,  números superiores a Messi y se le critica, se le quiere hacer ver como si no sirve.","Somos testigos de la campaña negativa en contra de Cristiano Ronaldo, números superiores Messi se le critica, se le quiere hacer ver como si sirve.",0.0,0.0,neutral
2907,@scotp09 Like ronaldo and giggs,Like ronaldo giggs,0.0,0.0,neutral
2908,"@1stpclsr @objektifsport Bitmiş turda gol attı helal olsun
Futbolcu yaptığı performansla kendisini korur artık performans veremeyince Ronaldo bile korunmuyor 8 senedir şampiyonluk yok sahada sorumluluk almayıp sosyal medyada yazması çok saçma camia şampiyonluk performansı bekliyor yorumculuk değil",Bitmiş turda gol attı helal olsun Futbolcu yaptığı performansla kendisini korur artık performans veremeyince Ronaldo bile korunmuyor 8 senedir şampiyonluk yok sahada sorumluluk almayıp sosyal medyada yazması çok saçma camia şampiyonluk performansı bekliyor yorumculuk değil,0.0,0.0,neutral
2909,"@QueenMancunian @ManUtd Rashford, Sancho, Martial, Antony, Elanga, Ronaldo, Amad, Pellistri, Garnacho

Does not make sense to sign another forward. Offload Ronaldo, Amad(loan) and maybe Pellistri(loan) ASAP so we can sign Gakpo","Rashford, Sancho, Martial, Antony, Elanga, Ronaldo, Amad, Pellistri, Garnacho Does make sense sign another forward. Offload Ronaldo, Amad(loan) maybe Pellistri(loan) ASAP sign Gakpo",0.0,0.0,neutral
2910,"mi fanno ridere i tifosi del napoli che oggi dicono sono stati loro a rifiutare #Ronaldo e non al contrario,io dico che avrebbero venduto l'anima pur di averlo,si sarebbero scordati maradona in 3 minuti,quanto sono patetici","mi fanno ridere tifosi del napoli che oggi dicono sono stati loro rifiutare ,io dico che avrebbero venduto l'anima pur di averlo,si sarebbero scordati maradona 3 minuti,quanto sono patetici",0.0,0.0,neutral
2911,"@Marqueage @Acooxi @its_heady_again yh, see the younger tom cruise tho he should be around 35yo here, looks alot more like ronaldo https://t.co/wSScgPKwWu","_heady_again yh, see younger tom cruise tho around 35yo here, looks alot like ronaldo https://t.co/wSScgPKwWu",0.0,0.0,neutral
2912,@GTCryptoBullish En votant Ronaldo 🤷🏻‍♂️,En votant Ronaldo 🤷🏻‍♂️,0.0,0.0,neutral
2913,@ePEStr Yine adam kayırarak değerlendirmişler. Ronaldo messiden iyi sezon geçirdi ama ratingi düşük 🤔,Yine adam kayırarak değerlendirmişler. Ronaldo messiden iyi sezon geçirdi ama ratingi düşük 🤔,0.0,0.0,neutral
2914,"@FriulConnection Comme Ronaldo, arrivé par PSV en Europe. N'est-ce pas @MattFCGB","Comme Ronaldo, arrivé par PSV en Europe. N'est-ce pas",0.0,0.0,neutral
2915,"@gen1903_genc @gltsryhytmz Messiyi barselona hariç bir yerde gördün mü
Messiyi çok iyi gösteren'in Barselona müthiş kadrosu ve mükemmel orta sahası olduğunu biliyormusun?
Maradona gibi gidip İtalyada sıradan takım olan Napoliyi mi Şampiyon yaptı 
Ronaldo gibi Avrupa'nın en büyüklerinde Zirve mi yaptı?",_genc Messiyi barselona hariç bir yerde gördün mü Messiyi çok iyi gösteren'in Barselona müthiş kadrosu mükemmel orta sahası olduğunu biliyormusun? Maradona gibi gidip İtalyada sıradan takım olan Napoliyi mi Şampiyon yaptı Ronaldo gibi Avrupa'nın en büyüklerinde Zirve mi yaptı?,0.0,0.0,neutral
2916,Stay ronaldo surely can’t mean that much to you group stage champions league goals @Cristiano,Stay ronaldo surely can’t mean much group stage champions league goals,0.12916666666666668,0.5921296296296296,positive
2917,@JungeOhneHersz Wen es Ronaldo wär ja,Wen es Ronaldo wär ja,0.0,0.0,neutral
2918,"The actual reason Cristiano Ronaldo wants out of Man United and not UCL football. 

Goan verify! 🙄 https://t.co/Cp2W46JOvr",The actual reason Cristiano Ronaldo wants Man United UCL football. Goan verify! 🙄 https://t.co/Cp2W46JOvr,0.125,0.1,positive
2919,@anybranez @Cr7stianismo_ @Cristiano Épico para un jugador mediocre como Penaldo,_ Épico para un jugador mediocre como Penaldo,-0.5,1.0,negative
2920,@g_hasanli Biz maksimum Messi ronaldo futboçun qiybətini edə bilərik. Siz amma hər şey mümükün😁,_hasanli Biz maksimum Messi ronaldo futboçun qiybətini edə bilərik. Siz amma hər şey mümükün😁,0.0,0.0,neutral
2921,@Pennacchiiiii Sta dove sta Ronaldo,Sta dove sta Ronaldo,0.0,0.0,neutral
2922,@Blue_Footy The guy has been bad just admit and stop protecting him even Messi and Ronaldo are sometimes criticized how much more mount,_Footy The guy bad admit stop protecting even Messi Ronaldo sometimes criticized much mount,-0.24999999999999992,0.43333333333333335,negative
2923,"Según ESPN y Daily Mail, los jugadores del Manchester United celebraron que Cristiano Ronaldo pidiera marcharse","Según ESPN Daily Mail, los jugadores del Manchester United celebraron que Cristiano Ronaldo pidiera marcharse",0.0,0.0,neutral
